Herb id,MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,url
SMHB00293,SMMS00201,Gingivitis,C07.465.714.258.480,C0017574,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00330,Gingival Swelling,,C0235324,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00427,Gingival Edema,,C0277986,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00574,Thermal Energy,G01.906.595.543|G16.500.275.063.725.710.380|G16.500.750.775.710.380|N06.230.300.100.725.232|N06.230.300.100.725.710.380,C0018837,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00768,Tachypnea,C08.618.961|C23.888.852.944,C0231835,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00829,Dental Abscess <Periapical Or Periodontal>,,C0518988,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00877,Edema Pharynx,,C0236024,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00913,Oral Ulcer,C07.465.672,C0149745,https://www.symmap.org/detail/SMHB00293
SMHB00293,SMMS00941,Hot Temperature,G01.906.595.543|G16.500.275.063.725.710.380|G16.500.750.775.710.380|N06.230.300.100.725.232|N06.230.300.100.725.710.380,C2350229,https://www.symmap.org/detail/SMHB00293
SMHB00294,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00036,Laryngopharyngeal Dysaesthesia,,C1328466,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00056,Localized; Swelling,,C0853619,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00068,Foot Pain,,C0016512,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00155,Petechia,C15.378.100.802|C23.550.414.950|C23.888.885.687,C0031256,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00170,Lower Extremity Pain,,C0239376,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00192,Abdominal Pain,C10.597.617.044|C23.888.592.612.054|C23.888.821.030,C0000737,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00205,Irritability,F01.470.047.110,C0022107,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00332,Jaundice,C23.550.429.500|C23.888.885.375,C0022346,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00363,Unresponsive To Stimuli,,C0857494,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00443,Sputum Increased,,C0235567,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00449,Parotitis,C07.465.815.470.800|C07.465.815.793.500,C0030583,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00459,Abdomen Discomfort,,C0232487,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00577,Musculoskeletal Pain,C05.651.538|C10.597.617.570|C23.888.592.612.547|F02.830.816.353|G11.561.790.353,C0026858,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00730,Throat Tightness,,C0236071,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00753,Throat Dry,,C0235234,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00786,Obnubilation,,C0877450,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00862,Hair Abnormality,,C0157733,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00882,Typhoid Fever,C01.252.400.310.821.873,C0041466,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00894,"Headache, Dull",,C0239885,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00898,Cough Persistent,,C0562483,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00901,Purpura,C15.378.100.802|C23.550.414.950|C23.888.885.687,C0034150,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00913,Oral Ulcer,C07.465.672,C0149745,https://www.symmap.org/detail/SMHB00294
SMHB00294,SMMS00926,Myalgia,C05.651.542|C10.597.617.570.249|C10.668.491.525|C23.888.592.612.547.249|F02.830.816.353.500|G11.561.790.353.500,C0231528,https://www.symmap.org/detail/SMHB00294
SMHB00295,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00047,Anosmia,C10.597.751.600|C23.888.592.763.550,C0003126,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00128,Polymenorrhea,C23.550.568,C0032519,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00152,Epistaxis,C08.460.261|C09.603.261|C23.550.414.712,C0014591,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00220,Melena,A12.459.764|C06.405.227.600|C23.550.414.788.600,C0025222,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00236,Muscle Weakness,C05.651.515|C10.597.613.593|C23.550.695|C23.888.592.608.593,C0151786,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00276,Joint Dislocation,C05.116.359|C26.289,C0012691,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00299,Disorder Of Smell,C10.597.751.600|C23.888.592.763.550,C0553757,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00348,Menses Abnormal,C23.550.568,C0025345,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00432,Digestion Impaired,,C0232459,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00476,Dysomia,,C0235287,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00582,Emaciation,C23.888.144.243.963.500,C0013911,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00634,Hypomenorrhea,C23.550.568,C0020624,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00807,Urine Abnormality,,C0235639,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00808,Parosmia,C10.597.751.600|C23.888.592.763.550,C1510410,https://www.symmap.org/detail/SMHB00295
SMHB00295,SMMS00849,Retrograde Menstruation,C23.550.568,C0025349,https://www.symmap.org/detail/SMHB00295
SMHB00296,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00192,Abdominal Pain,C10.597.617.044|C23.888.592.612.054|C23.888.821.030,C0000737,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00296,"Overnutrition, Child",C18.654.180,C1257764,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00456,Arbovirus,B04.080,C0003725,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00482,Children Malnutrition,C18.654.180,C1257753,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00492,Nutrition Disorders In Children,C18.654.180,C0008087,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00296
SMHB00296,SMMS00902,Lower Extremity Paresthesia,,C0948992,https://www.symmap.org/detail/SMHB00296
SMHB00297,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00017,Yin Deficiency,C23.550.972,C0085257,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00023,Pneumonia,C08.381.677|C08.730.610,C0032285,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00050,Pulse Weakness,,C0232132,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00097,Eye Pain,C10.597.617.202|C11.300.500|C23.888.307.625|C23.888.592.612.316,C0151827,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00144,Xerostomia,C07.465.815.929,C0043352,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00327,Emesis,C23.888.821.937,C0042963,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00395,Tongue Discoloration,,C0151596,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00436,Restlessness Aggravated,,C0856081,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00517,Pneumonia Lobar,C08.381.677|C08.730.610,C0032300,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00582,Emaciation,C23.888.144.243.963.500,C0013911,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00654,Sore Eye,,C0578687,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00718,Asthenia,C23.888.089,C0004093,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00737,Cough Nonproductive,,C0850149,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00800,Gagging,C23.888.821.414|F02.830.702.157|G10.261.338|G11.561.731.251,C0016927,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00879,Experimental Lung Inflammation,C08.381.677|C08.730.610,C0887898,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00916,Decreased Appetite,,C0232462,https://www.symmap.org/detail/SMHB00297
SMHB00297,SMMS00934,Sputum Purulent,,C0241235,https://www.symmap.org/detail/SMHB00297
SMHB00298,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00014,Pharyngolaryngitis,,C0023070,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00083,"Sputums, Induced",A12.200.808,C3179346,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00095,Catarrh,C02.782.687.207|C08.730.162,C1384493,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00143,Cyst,C04.182|C23.300.306,C0010709,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00177,Laryngeal Edema,C08.360.313|C09.400.313,C0023052,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00228,Erysipelas,C01.252.410.890.328|C01.252.825.260|C01.539.800.720.260|C17.800.838.765.260,C0014733,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00486,Mumps,C02.782.580.600.680.500|C07.465.815.470.800.630,C0026780,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00534,Sputum,A12.200.808,C0038056,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00570,Carbuncle,C01.252.410.868.820.270.200|C01.252.825.770.270.200|C01.539.800.720.770.270.200|C17.800.838.765.770.270.200,C0007078,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00574,Thermal Energy,G01.906.595.543|G16.500.275.063.725.710.380|G16.500.750.775.710.380|N06.230.300.100.725.232|N06.230.300.100.725.710.380,C0018837,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00617,Skin Ulcer(S),C17.800.893,C0037299,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00626,Coryza,C02.782.687.207|C08.730.162,C0086066,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00817,Common Cold,C02.782.687.207|C08.730.162,C0009443,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00841,Pharyngolaryngeal Pain,,C0858635,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00934,Sputum Purulent,,C0241235,https://www.symmap.org/detail/SMHB00298
SMHB00298,SMMS00941,Hot Temperature,G01.906.595.543|G16.500.275.063.725.710.380|G16.500.750.775.710.380|N06.230.300.100.725.232|N06.230.300.100.725.710.380,C2350229,https://www.symmap.org/detail/SMHB00298
SMHB00299,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00022,Haemorrhage Ant Chamber Eye,C11.290.484|C23.550.414.756.550,C0020581,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00033,Insomnia,C10.886.425.800.800|F03.870.400.800.800,C0917801,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00044,Diabetes Mellitus,C18.452.394.750|C19.246,C0011849,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00067,Cough Productive,,C0239134,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00099,Night Sweat,,C0028081,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00127,Auditory Dysesthesia,C09.218.458|C10.597.751.418|C23.888.592.763.393,C1510450,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00250,Diarrhea,C23.888.821.214,C0011991,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00282,Palpitation(S),,C0030252,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00304,Distorted Hearing,C09.218.458|C10.597.751.418|C23.888.592.763.393,C0877848,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00346,Respiratory Abnormality,,C1260922,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00403,Cough,C08.618.248|C23.888.852.293,C0010200,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00422,Orthostasis,C10.597.751.237|C23.888.592.763.237,C0149746,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00484,Lightheadedness,C10.597.751.237|C23.888.592.763.237,C0220870,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00509,Bronchial Asthma,C08.127.108|C08.381.495.108|C08.674.095|C20.543.480.680.095,C0004096,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00554,Urination Frequency,,C0042023,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00556,Thirst,F01.658.293.787,C0039971,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00557,Sweating,G07.110.232.693|G07.410.421.693|G13.750.860|G16.012.500.535.693,C0038990,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00579,Dizziness,C10.597.751.237|C23.888.592.763.237,C0012833,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00604,Sweat,A12.200.849,C0038984,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00647,Enuresis,C12.777.934.284|C13.351.968.934.252|F01.145.126.856|F03.388.400,C0014394,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00651,Neurasthenia,F03.875.600,C0027804,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00672,Bad Dream,,C0857051,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00701,Defecation Pain,C23.888.821.150,C0237326,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00718,Asthenia,C23.888.089,C0004093,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00720,Ejaculation,G08.686.784.084,C0013746,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00726,Paracusia,C09.218.458|C10.597.751.418|C23.888.592.763.393,C0155536,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00738,Nightmares,F02.463.188.634.309|F02.830.855.268,C0028084,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00748,Hearing Disorder,C09.218.458|C10.597.751.418|C23.888.592.763.393,C0260662,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00756,Forgetfulness,,C0542476,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00846,Abnormal Ejaculation,,C2937350,https://www.symmap.org/detail/SMHB00299
SMHB00299,SMMS00931,Acne,,C0702166,https://www.symmap.org/detail/SMHB00299
SMHB00300,﻿MM symptom id,MM symptom name,MeSH tree numbers,UMLS id,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00012,Sharp Headache,C10.597.617.470|C23.888.592.612.441,C0751190,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00060,Physical Suffering,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751408,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00102,"Headache, Periorbital",C10.597.617.470|C23.888.592.612.441,C0751187,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00108,Bilateral Headache,C10.597.617.470|C23.888.592.612.441,C0423623,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00112,Rheumatism,C05.799|C17.300.775,C0035435,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00137,Ocular Headache,C10.597.617.470|C23.888.592.612.441,C0028838,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00216,Headache Throbbing,C10.597.617.470|C23.888.592.612.441,C0423618,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00237,Hyperalgia,C10.597.751.791.400|C23.888.592.763.770.400,C0020429,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00295,Orthostatic Headache,C10.597.617.470|C23.888.592.612.441,C0751186,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00337,Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0030193,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00398,Arthritic Pains,,C0857177,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00412,Burning Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234230,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00431,Splitting Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458257,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00569,Migratory Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0751407,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00621,Swelling,,C0038999,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00627,Ache,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234238,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00693,Generalised Headache,C10.597.617.470|C23.888.592.612.441,C0474366,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00804,Pain Radiating,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0234254,https://www.symmap.org/detail/SMHB00300
SMHB00300,SMMS00806,Crushing Pain,C10.597.617|C23.888.592.612|F02.830.816.444|G11.561.790.444,C0458259,https://www.symmap.org/detail/SMHB00300
